[2025-07-29 11:02:38] 200 | 71.09ms | ::1 | GET /api/posts | UA: Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/138.0.0.0 Safari/537.36
[2026-03-15 10:09:48] 404 | 24.2µs | 127.0.0.1 | POST /api/auth/signout | UA: Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/146.0.0.0 Safari/537.36
[2026-03-15 10:09:49] 200 | 49.849236ms | 127.0.0.1 | POST /api/auth/signin | UA: Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/146.0.0.0 Safari/537.36
[2026-03-15 10:09:49] 200 | 1.518825ms | 127.0.0.1 | GET /api/posts | UA: Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/146.0.0.0 Safari/537.36
[2026-03-15 10:09:50] 200 | 58.77885ms | 127.0.0.1 | GET /api/admin/users | UA: Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/146.0.0.0 Safari/537.36
[2026-03-15 10:09:55] 200 | 1.058567ms | 127.0.0.1 | GET /api/admin/posts | UA: Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/146.0.0.0 Safari/537.36
[2026-03-15 10:09:57] 200 | 726.642µs | 127.0.0.1 | GET /api/admin/users | UA: Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/146.0.0.0 Safari/537.36
[2026-03-15 10:09:57] 200 | 786.958µs | 127.0.0.1 | GET /api/admin/posts | UA: Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/146.0.0.0 Safari/537.36
[2026-03-15 10:09:59] 200 | 730.216µs | 127.0.0.1 | GET /api/admin/users | UA: Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/146.0.0.0 Safari/537.36
[2026-03-15 10:10:00] 200 | 1.437975ms | 127.0.0.1 | GET /api/posts | UA: Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/146.0.0.0 Safari/537.36
[2026-03-15 10:15:48] 200 | 2.124283ms | 127.0.0.1 | GET /api/posts | UA: Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/146.0.0.0 Safari/537.36
[2026-03-15 10:19:03] 200 | 1.717375ms | 127.0.0.1 | GET /api/posts | UA: Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/146.0.0.0 Safari/537.36
[2026-03-15 10:25:18] 200 | 3.428699ms | 127.0.0.1 | GET /api/posts | UA: Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/146.0.0.0 Safari/537.36
[2026-03-15 10:30:09] 200 | 123.724025ms | 127.0.0.1 | GET /api/posts/35 | UA: Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/146.0.0.0 Safari/537.36
[2026-03-15 10:32:29] 200 | 1.033449ms | 127.0.0.1 | GET /api/admin/users | UA: Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/146.0.0.0 Safari/537.36
[2026-03-15 10:32:31] 200 | 3.313841ms | 127.0.0.1 | GET /api/posts/35 | UA: Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/146.0.0.0 Safari/537.36
[2026-03-15 10:32:38] 200 | 1.188275ms | 127.0.0.1 | GET /api/userposts | UA: Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/146.0.0.0 Safari/537.36
[2026-03-15 10:32:40] 200 | 1.411116ms | 127.0.0.1 | GET /api/posts | UA: Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/146.0.0.0 Safari/537.36
[2026-03-15 10:33:04] 200 | 1.362441ms | 127.0.0.1 | GET /api/posts | UA: Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/146.0.0.0 Safari/537.36
[2026-03-15 10:33:07] 200 | 1.499666ms | 127.0.0.1 | GET /api/posts/35 | UA: Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/146.0.0.0 Safari/537.36
[2026-03-15 10:33:14] 200 | 1.271967ms | 127.0.0.1 | GET /api/posts | UA: Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/146.0.0.0 Safari/537.36
[2026-03-15 10:36:51] 200 | 1.946724ms | 127.0.0.1 | GET /api/userposts | UA: Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/146.0.0.0 Safari/537.36
[2026-03-15 10:36:53] 200 | 1.402317ms | 127.0.0.1 | GET /api/posts | UA: Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/146.0.0.0 Safari/537.36
[2026-03-15 10:37:11] 200 | 1.689508ms | 127.0.0.1 | GET /api/posts/35 | UA: Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/146.0.0.0 Safari/537.36
[2026-03-15 10:37:18] 200 | 189.330023ms | 127.0.0.1 | POST /api/posts/35/comments | UA: Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/146.0.0.0 Safari/537.36
[2026-03-15 10:39:54] 200 | 2.132258ms | 127.0.0.1 | GET /api/posts | UA: Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/146.0.0.0 Safari/537.36
[2026-03-15 10:39:57] 200 | 935.458µs | 127.0.0.1 | GET /api/userposts | UA: Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/146.0.0.0 Safari/537.36
[2026-03-15 10:39:58] 200 | 1.353091ms | 127.0.0.1 | GET /api/posts | UA: Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/146.0.0.0 Safari/537.36
[2026-03-15 10:40:04] 200 | 2.3584ms | 127.0.0.1 | GET /api/posts/35 | UA: Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/146.0.0.0 Safari/537.36
[2026-03-15 10:40:06] 200 | 1.310375ms | 127.0.0.1 | GET /api/posts | UA: Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/146.0.0.0 Safari/537.36
[2026-03-15 10:41:05] 200 | 2.330441ms | 127.0.0.1 | GET /api/posts/35 | UA: Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/146.0.0.0 Safari/537.36
[2026-03-15 10:41:17] 200 | 1.740657ms | 127.0.0.1 | GET /api/posts | UA: Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/146.0.0.0 Safari/537.36
[2026-03-15 10:43:31] 200 | 2.541183ms | 127.0.0.1 | GET /api/posts/35 | UA: Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/146.0.0.0 Safari/537.36
[2026-03-15 10:43:32] 200 | 1.710041ms | 127.0.0.1 | GET /api/posts | UA: Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/146.0.0.0 Safari/537.36
[2026-03-15 10:45:08] 200 | 1.720491ms | 127.0.0.1 | GET /api/posts | UA: Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/146.0.0.0 Safari/537.36
[2026-03-15 10:49:41] 200 | 2.079182ms | 127.0.0.1 | GET /api/admin/users | UA: Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/146.0.0.0 Safari/537.36
[2026-03-15 10:49:44] 200 | 1.161049ms | 127.0.0.1 | GET /api/admin/posts | UA: Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/146.0.0.0 Safari/537.36
[2026-03-15 10:49:45] 200 | 1.60765ms | 127.0.0.1 | GET /api/posts | UA: Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/146.0.0.0 Safari/537.36
[2026-03-15 10:50:16] 200 | 749.742µs | 127.0.0.1 | GET /api/admin/users | UA: Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/146.0.0.0 Safari/537.36
[2026-03-15 10:54:59] 200 | 1.440724ms | 127.0.0.1 | GET /api/admin/users | UA: Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/146.0.0.0 Safari/537.36
[2026-03-15 10:55:04] 200 | 766.975µs | 127.0.0.1 | GET /api/admin/posts | UA: Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/146.0.0.0 Safari/537.36
[2026-03-15 10:55:05] 200 | 774.949µs | 127.0.0.1 | GET /api/admin/users | UA: Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/146.0.0.0 Safari/537.36
[2026-03-15 10:55:06] 200 | 929.5µs | 127.0.0.1 | GET /api/admin/posts | UA: Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/146.0.0.0 Safari/537.36
[2026-03-15 10:55:08] 200 | 1.635058ms | 127.0.0.1 | GET /api/admin/users | UA: Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/146.0.0.0 Safari/537.36
[2026-03-15 10:55:09] 200 | 143.126735ms | 127.0.0.1 | GET /api/admin/reports | UA: Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/146.0.0.0 Safari/537.36
[2026-03-15 10:56:41] 200 | 1.182408ms | 127.0.0.1 | GET /api/admin/reports | UA: Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/146.0.0.0 Safari/537.36
[2026-03-15 10:56:46] 200 | 499.217µs | 127.0.0.1 | GET /api/admin/reports | UA: Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/146.0.0.0 Safari/537.36
[2026-03-15 10:56:47] 200 | 301.217µs | 127.0.0.1 | GET /api/admin/reports | UA: Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/146.0.0.0 Safari/537.36
[2026-03-15 10:56:55] 200 | 18.98187ms | 127.0.0.1 | GET /api/admin/users | UA: Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/146.0.0.0 Safari/537.36
[2026-03-15 10:56:57] 200 | 849.383µs | 127.0.0.1 | GET /api/admin/posts | UA: Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/146.0.0.0 Safari/537.36
[2026-03-15 10:56:58] 200 | 541.934µs | 127.0.0.1 | GET /api/admin/reports | UA: Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/146.0.0.0 Safari/537.36
[2026-03-15 10:57:20] 200 | 460.166µs | 127.0.0.1 | GET /api/admin/reports | UA: Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/146.0.0.0 Safari/537.36
[2026-03-15 10:57:22] 200 | 559.717µs | 127.0.0.1 | GET /api/admin/reports | UA: Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/146.0.0.0 Safari/537.36
[2026-03-15 10:57:55] 200 | 753.683µs | 127.0.0.1 | GET /api/admin/users | UA: Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/146.0.0.0 Safari/537.36
[2026-03-15 10:58:35] 200 | 900.074µs | 127.0.0.1 | GET /api/admin/reports | UA: Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/146.0.0.0 Safari/537.36
[2026-03-15 10:59:58] 200 | 1.870091ms | 127.0.0.1 | GET /api/posts | UA: Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/146.0.0.0 Safari/537.36
[2026-03-15 11:00:03] 200 | 2.298816ms | 127.0.0.1 | GET /api/posts/35 | UA: Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/146.0.0.0 Safari/537.36
[2026-03-15 11:02:47] 200 | 2.677491ms | 127.0.0.1 | GET /api/posts/35 | UA: Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/146.0.0.0 Safari/537.36
[2026-03-15 11:02:51] 200 | 6.35919ms | 127.0.0.1 | GET /api/posts/35 | UA: Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/146.0.0.0 Safari/537.36
[2026-03-15 11:02:53] 200 | 3.436949ms | 127.0.0.1 | GET /api/posts/35 | UA: Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/146.0.0.0 Safari/537.36
[2026-03-15 11:02:54] 200 | 2.118599ms | 127.0.0.1 | GET /api/posts/35 | UA: Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/146.0.0.0 Safari/537.36
[2026-03-15 11:02:57] 200 | 2.937549ms | 127.0.0.1 | GET /api/posts/35 | UA: Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/146.0.0.0 Safari/537.36
[2026-03-15 11:02:58] 200 | 3.050299ms | 127.0.0.1 | GET /api/posts/35 | UA: Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/146.0.0.0 Safari/537.36
[2026-03-15 11:03:12] 200 | 2.631933ms | 127.0.0.1 | GET /api/posts/35 | UA: Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/146.0.0.0 Safari/537.36
[2026-03-15 11:03:15] 200 | 2.990624ms | 127.0.0.1 | GET /api/posts/35 | UA: Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/146.0.0.0 Safari/537.36
[2026-03-15 11:07:36] 200 | 3.395883ms | 127.0.0.1 | GET /api/posts/35 | UA: Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/146.0.0.0 Safari/537.36
[2026-03-15 11:09:47] 200 | 3.645399ms | 127.0.0.1 | GET /api/posts/35 | UA: Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/146.0.0.0 Safari/537.36
[2026-03-15 11:09:51] 200 | 1.810691ms | 127.0.0.1 | GET /api/posts/35 | UA: Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/146.0.0.0 Safari/537.36
[2026-03-15 11:09:54] 200 | 2.311099ms | 127.0.0.1 | GET /api/posts/35 | UA: Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/146.0.0.0 Safari/537.36
[2026-03-15 11:10:01] 200 | 2.997591ms | 127.0.0.1 | GET /api/posts/35 | UA: Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/146.0.0.0 Safari/537.36
[2026-03-15 11:10:04] 200 | 2.812882ms | 127.0.0.1 | GET /api/posts/35 | UA: Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/146.0.0.0 Safari/537.36
[2026-03-15 11:11:04] 200 | 2.084591ms | 127.0.0.1 | GET /api/posts/35 | UA: Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/146.0.0.0 Safari/537.36
[2026-03-15 11:11:20] 200 | 772.474µs | 127.0.0.1 | GET /api/admin/users | UA: Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/146.0.0.0 Safari/537.36
[2026-03-15 11:11:24] 200 | 1.516716ms | 127.0.0.1 | GET /api/posts | UA: Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/146.0.0.0 Safari/537.36
[2026-03-15 11:11:29] 200 | 1.338975ms | 127.0.0.1 | GET /api/userposts | UA: Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/146.0.0.0 Safari/537.36
[2026-03-15 11:11:31] 200 | 1.648533ms | 127.0.0.1 | GET /api/posts | UA: Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/146.0.0.0 Safari/537.36
[2026-03-15 11:11:45] 404 | 164.084µs | 127.0.0.1 | POST /api/auth/signout | UA: Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/146.0.0.0 Safari/537.36
